method,n_cluster,seed,silhoutte,db
MiniBatchKMeans,7,15,0.45800777694354383,0.9011584235254704
MiniBatchKMeans,7,16,0.34275372449341857,0.9958091847334637
MiniBatchKMeans,7,17,0.35237043599603285,0.96766321758539
MiniBatchKMeans,7,18,0.42029226205654346,0.9464916480381503
MiniBatchKMeans,7,19,0.3508109210948335,0.9036070649949962
MiniBatchKMeans,7,20,0.347612435066519,1.0192221535144066
MiniBatchKMeans,8,1,0.34444120692919683,0.9221742037599692
MiniBatchKMeans,8,2,0.34397515275575313,0.9456393185410013
MiniBatchKMeans,8,3,0.35023950838184637,0.9466787351713137
MiniBatchKMeans,8,4,0.30934211787528815,1.0085003563269388
MiniBatchKMeans,8,5,0.337073818356067,0.9862934404599365
MiniBatchKMeans,8,6,0.3265290570686103,1.0133785469737682
MiniBatchKMeans,8,7,0.3379410086919745,0.9622060429524172
MiniBatchKMeans,8,8,0.3121992903728429,1.0146129293452246
MiniBatchKMeans,8,9,0.3557537078506949,0.9991473903491902
MiniBatchKMeans,8,10,0.33877599191725777,0.9477491851030335
MiniBatchKMeans,8,11,0.3248874152418461,1.0141985916821556
MiniBatchKMeans,8,12,0.35690551794195113,0.9268991781835265
MiniBatchKMeans,8,13,0.3564042770181232,0.9221764062544824
MiniBatchKMeans,8,14,0.34792806730849035,0.9728518061608777
MiniBatchKMeans,8,15,0.3374443619715611,0.9421018650420165
MiniBatchKMeans,8,16,0.329378595759897,1.0501364138371527
MiniBatchKMeans,8,17,0.31855896291511965,1.109070011780215
MiniBatchKMeans,8,18,0.34176199368560145,0.9545037268966752
MiniBatchKMeans,8,19,0.36030060896699356,0.9242508465900665
MiniBatchKMeans,8,20,0.3251021149540779,0.9819368962327902
MiniBatchKMeans,9,1,0.32441465537799996,0.9684396430665012
MiniBatchKMeans,9,2,0.3247081445196643,0.9980503949191897
MiniBatchKMeans,9,3,0.325097396454071,0.9776262524421391
MiniBatchKMeans,9,4,0.31333203241409097,1.07597985371358
MiniBatchKMeans,9,5,0.3295926601750952,0.9936086835381693
MiniBatchKMeans,9,6,0.32318058777296604,1.0245256002582048
MiniBatchKMeans,9,7,0.3143879786339025,1.0585647238151588
MiniBatchKMeans,9,8,0.3145755491382971,1.0782527566656008
MiniBatchKMeans,9,9,0.3323906697087027,0.9887604627500244
MiniBatchKMeans,9,10,0.33445059681332706,1.0018125398599973
MiniBatchKMeans,9,11,0.32581208483073654,1.0043947121236776
MiniBatchKMeans,9,12,0.3422891036137514,0.9319298855045479
MiniBatchKMeans,9,13,0.31923202619749314,0.9921802971540562
MiniBatchKMeans,9,14,0.31766301236164823,1.0699259804448198
MiniBatchKMeans,9,15,0.32852273287149575,1.0278818370173255
MiniBatchKMeans,9,16,0.3254277154991228,1.003989002217968
MiniBatchKMeans,9,17,0.3063266718545854,1.0307200068505171
MiniBatchKMeans,9,18,0.3265291427411979,1.0404170973534719
MiniBatchKMeans,9,19,0.32872517166989224,0.9492286198753579
MiniBatchKMeans,9,20,0.3333290277703482,1.0016773744134344
MiniBatchKMeans,10,1,0.3060524593102066,1.0854199809527265
MiniBatchKMeans,10,2,0.33745165711948166,0.9301092011594582
MiniBatchKMeans,10,3,0.27685498806416375,1.0970258892486084
MiniBatchKMeans,10,4,0.3179121173776796,1.170895669461336
MiniBatchKMeans,10,5,0.3351173454187937,1.020656029797206
MiniBatchKMeans,10,6,0.28881575167593504,1.153461738346835
MiniBatchKMeans,10,7,0.2949622512318001,1.1143272650750087
MiniBatchKMeans,10,8,0.2919997503503248,1.0620760878782767
MiniBatchKMeans,10,9,0.3142970056775399,0.9999519550075389
MiniBatchKMeans,10,10,0.33427840246184254,1.0339522116387914
MiniBatchKMeans,10,11,0.30224061099140254,1.0508375329646604
MiniBatchKMeans,10,12,0.32931445003518245,1.002391156651526
MiniBatchKMeans,10,13,0.31373831520823964,1.0534191254646244
MiniBatchKMeans,10,14,0.33024227054875543,0.9637813156494769
MiniBatchKMeans,10,15,0.308253744725473,0.9967518560779158
MiniBatchKMeans,10,16,0.3133178352047553,1.0008898594127935
MiniBatchKMeans,10,17,0.2934323706456245,1.160644495120587
MiniBatchKMeans,10,18,0.30771574521071193,0.9520736224851362
MiniBatchKMeans,10,19,0.2907049784562999,1.0208797989187837
MiniBatchKMeans,10,20,0.3082714031851766,1.0598414751213394
MiniBatchKMeans,11,1,0.3109081626934137,0.976477434116752
MiniBatchKMeans,11,2,0.2867692774962356,1.0678029130781161
MiniBatchKMeans,11,3,0.3083652922374778,1.0607019727387528
MiniBatchKMeans,11,4,0.2948921534960231,1.056066802920187
MiniBatchKMeans,11,5,0.30963443333585033,1.0703370926577689
MiniBatchKMeans,11,6,0.2629582562359515,1.1132124287682392
MiniBatchKMeans,11,7,0.29517842056430815,1.0704246117840284
MiniBatchKMeans,11,8,0.31469547583305824,0.9201688286410754
MiniBatchKMeans,11,9,0.30319087921730725,1.0974168775719193
MiniBatchKMeans,11,10,0.3150915887481439,1.0268321814915495
MiniBatchKMeans,11,11,0.27730366417008306,1.1325362857820414
MiniBatchKMeans,11,12,0.3153692593229827,1.1437962056932174
MiniBatchKMeans,11,13,0.30842364925345234,1.058528289743723
MiniBatchKMeans,11,14,0.309422655789258,1.110753889536435
MiniBatchKMeans,11,15,0.300840043585039,0.9827250595176374
MiniBatchKMeans,11,16,0.30233245353441385,1.0641729835671465
MiniBatchKMeans,11,17,0.33348086250550885,0.9641166991154553
MiniBatchKMeans,11,18,0.2859996324911399,1.1354746717279502
MiniBatchKMeans,11,19,0.31368812537696866,1.010407068976971
MiniBatchKMeans,11,20,0.29892813384190675,1.0428133532039927
MiniBatchKMeans,12,1,0.2824703601217661,1.1369491396293407
MiniBatchKMeans,12,2,0.2942828861863537,1.0992398821511518
MiniBatchKMeans,12,3,0.2813900461635907,1.1328410055237745
MiniBatchKMeans,12,4,0.31720785979343125,0.9893978755595727
MiniBatchKMeans,12,5,0.2973204354470784,1.093279275400598
MiniBatchKMeans,12,6,0.3006805808054948,1.047075918610726
MiniBatchKMeans,12,7,0.3158271870909093,1.0480130560384417
MiniBatchKMeans,12,8,0.2653110651237119,1.1132836759625524
MiniBatchKMeans,12,9,0.3113878017118117,1.0313548031672577
MiniBatchKMeans,12,10,0.2962187904013617,1.0628545507582596
MiniBatchKMeans,12,11,0.324011606290818,0.9919711686656828
MiniBatchKMeans,12,12,0.2938538751209087,1.056205621926635
MiniBatchKMeans,12,13,0.2779829269070874,1.1102077911341113
MiniBatchKMeans,12,14,0.3077915176662168,1.0523892510757271
MiniBatchKMeans,12,15,0.30667354926256485,1.0070467011456004
MiniBatchKMeans,12,16,0.2478497614093439,1.1539312598394065
MiniBatchKMeans,12,17,0.30359824154274034,1.050013869250826
MiniBatchKMeans,12,18,0.2654213889735349,1.1629919208357482
MiniBatchKMeans,12,19,0.33172619630007716,0.9265234332577993
MiniBatchKMeans,12,20,0.31811837104533386,1.0337504939828346
MiniBatchKMeans,13,1,0.2977209871977587,1.0240024784085942
MiniBatchKMeans,13,2,0.3018704652571898,1.0164106605505006
MiniBatchKMeans,13,3,0.2843793972441309,1.119914240919129
MiniBatchKMeans,13,4,0.2986111280808035,1.0003040045356708
MiniBatchKMeans,13,5,0.2992206451423616,1.1179226954762513
MiniBatchKMeans,13,6,0.25592412166734135,1.1100354663303476
MiniBatchKMeans,13,7,0.29123801017346673,1.011318584950546
MiniBatchKMeans,13,8,0.2495333343659313,1.1518863296802497
MiniBatchKMeans,13,9,0.2760670253653119,1.0256919472468045
MiniBatchKMeans,13,10,0.2862953984275872,1.0343076902938464
MiniBatchKMeans,13,11,0.3047549101537191,1.0420645780068853
MiniBatchKMeans,13,12,0.269884834065366,1.0859434932500205
MiniBatchKMeans,13,13,0.2875186775912714,1.1292416429219836
MiniBatchKMeans,13,14,0.27060825623090246,1.0908914780767824
MiniBatchKMeans,13,15,0.2864158648079048,1.0921526829485244
MiniBatchKMeans,13,16,0.24815875580918165,1.1573672018264622
MiniBatchKMeans,13,17,0.27192071961222825,1.0981587977620892
MiniBatchKMeans,13,18,0.28283967022624534,1.062993528821964
MiniBatchKMeans,13,19,0.2949567775587231,1.0894390015704412
MiniBatchKMeans,13,20,0.27435108667728464,1.0917456251167865
MiniBatchKMeans,14,1,0.2806806762260708,1.1043099930887013
MiniBatchKMeans,14,2,0.29093428053074616,0.9869791057459165
MiniBatchKMeans,14,3,0.2705799081325955,1.1359530349708362
MiniBatchKMeans,14,4,0.2816510147361417,1.0381241682938451
MiniBatchKMeans,14,5,0.29023901909805233,1.040536630085777
MiniBatchKMeans,14,6,0.25176685587596154,1.1329028065115696
MiniBatchKMeans,14,7,0.3003920110182065,0.9997912564119609
MiniBatchKMeans,14,8,0.2827965562799131,1.0889630856963077
MiniBatchKMeans,14,9,0.27062378004719356,1.0334327557886516
MiniBatchKMeans,14,10,0.29659207771602175,1.0679378798673664
MiniBatchKMeans,14,11,0.2409441564762934,1.1492784166433243
MiniBatchKMeans,14,12,0.2712592859394043,1.1000322013068689
MiniBatchKMeans,14,13,0.26273691611530087,1.0906822367390645
MiniBatchKMeans,14,14,0.3003651298588819,1.0394063247644831
MiniBatchKMeans,14,15,0.2916411883408987,1.0322250607644574
MiniBatchKMeans,14,16,0.2725999951126227,0.9749516324115352
MiniBatchKMeans,14,17,0.3061101312232796,0.9906397872424894
MiniBatchKMeans,14,18,0.2720806254543977,1.10134961876427
MiniBatchKMeans,14,19,0.28575207744032977,1.0116747837539573
MiniBatchKMeans,14,20,0.27029394950646074,1.0663521141570347
MiniBatchKMeans,15,1,0.25459795089231935,1.1445362683572158
MiniBatchKMeans,15,2,0.2759965053176495,1.1269875596194103
MiniBatchKMeans,15,3,0.2914097056033805,0.9709570214665959
MiniBatchKMeans,15,4,0.253489965717924,1.083060881143725
MiniBatchKMeans,15,5,0.2785474255551845,1.0898728827494086
MiniBatchKMeans,15,6,0.2733169480336924,1.0719177095818013
MiniBatchKMeans,15,7,0.274450099320182,1.0672345364848066
MiniBatchKMeans,15,8,0.27314104124159533,1.0533295581953628
MiniBatchKMeans,15,9,0.2748376808199769,1.0447921750496458
MiniBatchKMeans,15,10,0.29313103767923215,1.0541747226216198
MiniBatchKMeans,15,11,0.2800165469353477,1.069889888088747
MiniBatchKMeans,15,12,0.2950907641277244,1.002367434165769
MiniBatchKMeans,15,13,0.25489638112570934,1.123645057205923
MiniBatchKMeans,15,14,0.26849161441557434,1.0555872173232403
MiniBatchKMeans,15,15,0.29461594674202374,1.0108741135197432
MiniBatchKMeans,15,16,0.2685804387486561,1.1135935417623302
MiniBatchKMeans,15,17,0.26605357079929404,1.1289050190903145
MiniBatchKMeans,15,18,0.2708869365481504,1.0639591157874795
MiniBatchKMeans,15,19,0.2980651992409552,0.8914209999038466
MiniBatchKMeans,15,20,0.28673486427801503,1.0697838826420611
MiniBatchKMeans,16,1,0.25056267176319563,1.0677611918674603
MiniBatchKMeans,16,2,0.28606715422197454,1.0445412005417687
MiniBatchKMeans,16,3,0.2705296708250957,1.077216773594183
MiniBatchKMeans,16,4,0.300561824719651,0.979302349268362
MiniBatchKMeans,16,5,0.2767068621663782,1.1236673393126395
MiniBatchKMeans,16,6,0.26127638413817245,1.0769988655935814
MiniBatchKMeans,16,7,0.3102086797943367,0.9145162335982568
MiniBatchKMeans,16,8,0.2649583793041443,1.1053688839651659
MiniBatchKMeans,16,9,0.267816731883235,1.0512444265525955
MiniBatchKMeans,16,10,0.3084339933624921,0.9924541001243304
MiniBatchKMeans,16,11,0.29339853534053056,0.9715907136212314
MiniBatchKMeans,16,12,0.26868026658420735,1.1029815400763998
MiniBatchKMeans,16,13,0.2647798277072755,1.0264143307653018
MiniBatchKMeans,16,14,0.26935506523560093,1.0532625561820481
MiniBatchKMeans,16,15,0.2791886471247211,1.0844018286392223
MiniBatchKMeans,16,16,0.27716669119552745,1.0599662498723967
MiniBatchKMeans,16,17,0.2956114424603412,1.0021409094419216
MiniBatchKMeans,16,18,0.26854847825381734,1.0038680256725372
MiniBatchKMeans,16,19,0.24709282654226797,1.1339702526553046
MiniBatchKMeans,16,20,0.2643519301959109,1.1363375821183004
MiniBatchKMeans,17,1,0.2873927131466804,1.0021444613265542
MiniBatchKMeans,17,2,0.29433881018175706,1.0016643160004879
MiniBatchKMeans,17,3,0.2691069134783047,1.0507233501337214
MiniBatchKMeans,17,4,0.2968196057177938,0.9861058543778192
MiniBatchKMeans,17,5,0.2990192312965895,1.0213070435393545
MiniBatchKMeans,17,6,0.29357937003548257,0.9402698652457533
MiniBatchKMeans,17,7,0.2601544432299397,1.0401944649356352
MiniBatchKMeans,17,8,0.2866193763357891,1.033694559421752
MiniBatchKMeans,17,9,0.26716326231240584,1.077661657960761
MiniBatchKMeans,17,10,0.27534827580009785,1.0216241008684013
MiniBatchKMeans,17,11,0.27149960432464987,1.0669619808822415
MiniBatchKMeans,17,12,0.28911671437957104,0.9342243252441911
MiniBatchKMeans,17,13,0.25994930542045136,1.070337311813717
MiniBatchKMeans,17,14,0.27121647543745697,1.0401195983026215
MiniBatchKMeans,17,15,0.27240836037511185,1.06824867347088
MiniBatchKMeans,17,16,0.27354367823166137,1.0934938742139018
MiniBatchKMeans,17,17,0.2820620973836771,1.0546618201050333
MiniBatchKMeans,17,18,0.2667837991995405,0.9762949312672229
MiniBatchKMeans,17,19,0.24816414008935947,1.0967923164313462
MiniBatchKMeans,17,20,0.2657092913431512,1.0996739692650424
MiniBatchKMeans,18,1,0.256976821033602,1.0823547202561556
MiniBatchKMeans,18,2,0.2555145114725709,1.097385893885792
MiniBatchKMeans,18,3,0.260641269429488,1.0703389379239097
MiniBatchKMeans,18,4,0.26584550568691884,1.0283460111997798
MiniBatchKMeans,18,5,0.3056996512735981,0.9586303268028696
MiniBatchKMeans,18,6,0.27974469094753507,1.0232205923170588
MiniBatchKMeans,18,7,0.2815996161882422,1.0664563306868482
MiniBatchKMeans,18,8,0.2925933549676167,0.9910228934132199
MiniBatchKMeans,18,9,0.25763581932514085,1.1753422172896721
MiniBatchKMeans,18,10,0.2728884744240551,1.074211599183215
MiniBatchKMeans,18,11,0.2563922318345319,1.1072301748355156
MiniBatchKMeans,18,12,0.2733045717061006,1.0199459897048662
MiniBatchKMeans,18,13,0.28189214061261764,1.0294746053530262
MiniBatchKMeans,18,14,0.27504277817067674,1.0392120148600945
MiniBatchKMeans,18,15,0.2542842693167998,1.037948215045461
MiniBatchKMeans,18,16,0.2461775292550278,1.0973328185874573
MiniBatchKMeans,18,17,0.26251314981509194,1.0633998991450557
MiniBatchKMeans,18,18,0.27135721049176104,1.0329502580860899
MiniBatchKMeans,18,19,0.28476680052462194,1.0346124870904108
MiniBatchKMeans,18,20,0.27876170288376145,1.0032197724234264
MiniBatchKMeans,19,1,0.30018366313388084,0.9713022349366001
MiniBatchKMeans,19,2,0.27053614602771425,1.0477710943894494
MiniBatchKMeans,19,3,0.27474395874090646,1.039767958965489
MiniBatchKMeans,19,4,0.2849691423750149,0.9914088087381213
MiniBatchKMeans,19,5,0.2789048179854773,0.9967613561517157
MiniBatchKMeans,19,6,0.29511933390699036,0.9493696210586938
MiniBatchKMeans,19,7,0.27963708122786773,0.966502267335503
MiniBatchKMeans,19,8,0.2973744378308464,0.9518094000538121
MiniBatchKMeans,19,9,0.25375042972932565,1.069486060599494
MiniBatchKMeans,19,10,0.284961281996921,0.9772359901605039
MiniBatchKMeans,19,11,0.25820382885757254,1.1188599527337382
MiniBatchKMeans,19,12,0.263697461432334,1.051527133678378
MiniBatchKMeans,19,13,0.283832004849439,1.0513007462434927
MiniBatchKMeans,19,14,0.2906091938131314,0.9259605865749642
MiniBatchKMeans,19,15,0.2875477351276908,1.0226007512862534
MiniBatchKMeans,19,16,0.25708526991543396,1.0094773782212172
MiniBatchKMeans,19,17,0.26328595217051115,1.0558034170854078
MiniBatchKMeans,19,18,0.23609480490662785,1.0906887608850804
MiniBatchKMeans,19,19,0.26829930924272655,1.0657002825982922
MiniBatchKMeans,19,20,0.2753965078721572,1.0091245413634693
MiniBatchKMeans,20,1,0.26282095296365915,1.032906609335133
MiniBatchKMeans,20,2,0.28937222497813136,0.964872193703291
MiniBatchKMeans,20,3,0.25735163837903285,1.0861748630926356
MiniBatchKMeans,20,4,0.27898387036326233,1.0140461826615277
MiniBatchKMeans,20,5,0.2629492140759361,1.061510421755457
MiniBatchKMeans,20,6,0.3089568177719202,0.9223316444697085
MiniBatchKMeans,20,7,0.2752312645197058,1.0022388464069822
MiniBatchKMeans,20,8,0.2739984770203634,1.014069234136897
MiniBatchKMeans,20,9,0.26728264187421535,0.9819810671839967
MiniBatchKMeans,20,10,0.2832712814675832,0.9711930864135381
MiniBatchKMeans,20,11,0.24717846423036632,1.0719421481856577
MiniBatchKMeans,20,12,0.2704389104796904,1.0745743216396897
MiniBatchKMeans,20,13,0.2580504734020192,1.025894404528216
MiniBatchKMeans,20,14,0.2578571540777268,1.0692677030757616
MiniBatchKMeans,20,15,0.27707666275964415,1.0339599814762064
MiniBatchKMeans,20,16,0.25369307885202647,1.0070533682248655
MiniBatchKMeans,20,17,0.2784043932301506,0.9852521199197233
MiniBatchKMeans,20,18,0.2546198727131021,1.0043464744116368
MiniBatchKMeans,20,19,0.26501679083346064,1.0034085281090084
MiniBatchKMeans,20,20,0.253488380422864,1.0861432416615664
SpectralClustering,2,1,0.6867350732769781,0.3827528421006907
SpectralClustering,2,2,0.6867350732769781,0.3827528421006907
SpectralClustering,2,3,0.6867350732769781,0.3827528421006907
SpectralClustering,2,4,0.6867350732769781,0.3827528421006907
SpectralClustering,2,5,0.6867350732769781,0.3827528421006907
SpectralClustering,2,6,0.6867350732769781,0.3827528421006907
SpectralClustering,2,7,0.6867350732769781,0.3827528421006907
SpectralClustering,2,8,0.6867350732769781,0.3827528421006907
SpectralClustering,2,9,0.6867350732769781,0.3827528421006907
SpectralClustering,2,10,0.6867350732769781,0.3827528421006907
SpectralClustering,2,11,0.6867350732769781,0.3827528421006907
SpectralClustering,2,12,0.6867350732769781,0.3827528421006907
SpectralClustering,2,13,0.6867350732769781,0.3827528421006907
SpectralClustering,2,14,0.6867350732769781,0.3827528421006907
SpectralClustering,2,15,0.6867350732769781,0.3827528421006907
SpectralClustering,2,16,0.6867350732769781,0.3827528421006907
SpectralClustering,2,17,0.6867350732769781,0.3827528421006907
SpectralClustering,2,18,0.6867350732769781,0.3827528421006907
SpectralClustering,2,19,0.6867350732769781,0.3827528421006907
SpectralClustering,2,20,0.6867350732769781,0.3827528421006907
SpectralClustering,3,1,0.5553062646081599,0.6538599267578277
SpectralClustering,3,2,0.5553062646081599,0.6538599267578277
SpectralClustering,3,3,0.5553062646081599,0.6538599267578277
SpectralClustering,3,4,0.5553062646081599,0.6538599267578277
SpectralClustering,3,5,0.5553062646081599,0.6538599267578277
SpectralClustering,3,6,0.5553062646081599,0.6538599267578277
SpectralClustering,3,7,0.5553062646081599,0.6538599267578277
SpectralClustering,3,8,0.5553062646081599,0.6538599267578277
SpectralClustering,3,9,0.5553062646081599,0.6538599267578277
SpectralClustering,3,10,0.5553062646081599,0.6538599267578277
SpectralClustering,3,11,0.5553062646081599,0.6538599267578277
SpectralClustering,3,12,0.5553062646081599,0.6538599267578277
SpectralClustering,3,13,0.5553062646081599,0.6538599267578277
SpectralClustering,3,14,0.5553062646081599,0.6538599267578277
SpectralClustering,3,15,0.5553062646081599,0.6538599267578277
SpectralClustering,3,16,0.5553062646081599,0.6538599267578277
SpectralClustering,3,17,0.5553062646081599,0.6538599267578277
SpectralClustering,3,18,0.5553062646081599,0.6538599267578277
SpectralClustering,3,19,0.5553062646081599,0.6538599267578277
SpectralClustering,3,20,0.5553062646081599,0.6538599267578277
SpectralClustering,4,1,0.4916634164720613,0.6578898903340342
SpectralClustering,4,2,0.4916634164720613,0.6578898903340342
SpectralClustering,4,3,0.4916634164720613,0.6578898903340342
SpectralClustering,4,4,0.4916634164720613,0.6578898903340342
SpectralClustering,4,5,0.4916634164720613,0.6578898903340342
SpectralClustering,4,6,0.4916634164720613,0.6578898903340342
SpectralClustering,4,7,0.4916634164720613,0.6578898903340342
SpectralClustering,4,8,0.4916634164720613,0.6578898903340342
SpectralClustering,4,9,0.4916634164720613,0.6578898903340342
SpectralClustering,4,10,0.4916634164720613,0.6578898903340342
SpectralClustering,4,11,0.4916634164720613,0.6578898903340342
SpectralClustering,4,12,0.4916634164720613,0.6578898903340342
SpectralClustering,4,13,0.4916634164720613,0.6578898903340342
SpectralClustering,4,14,0.4916634164720613,0.6578898903340342
SpectralClustering,4,15,0.4916634164720613,0.6578898903340342
SpectralClustering,4,16,0.4916634164720613,0.6578898903340342
SpectralClustering,4,17,0.4916634164720613,0.6578898903340342
SpectralClustering,4,18,0.4916634164720613,0.6578898903340342
SpectralClustering,4,19,0.4916634164720613,0.6578898903340342
SpectralClustering,4,20,0.4916634164720613,0.6578898903340342
SpectralClustering,5,1,0.4537085438533738,0.7328611326296022
SpectralClustering,5,2,0.45388871416325266,0.7309184251723504
SpectralClustering,5,3,0.45388871416325266,0.7309184251723477
SpectralClustering,5,4,0.4537085438533738,0.7328611326296022
SpectralClustering,5,5,0.4537085438533738,0.7328611326295996
SpectralClustering,5,6,0.45388871416325266,0.7309184251723517
SpectralClustering,5,7,0.4537085438533738,0.7328611326295997
SpectralClustering,5,8,0.4537085438533738,0.7328611326296022
SpectralClustering,5,9,0.45388871416325266,0.7309184251723491
SpectralClustering,5,10,0.4537085438533738,0.7328611326295997
SpectralClustering,5,11,0.45388871416325266,0.7309184251723491
SpectralClustering,5,12,0.4537085438533738,0.7328611326296022
SpectralClustering,5,13,0.45388871416325266,0.7309184251723504
SpectralClustering,5,14,0.45388871416325266,0.7309184251723477
SpectralClustering,5,15,0.4537085438533738,0.7328611326295997
SpectralClustering,5,16,0.4537085438533738,0.7328611326296022
SpectralClustering,5,17,0.45388871416325266,0.7309184251723491
SpectralClustering,5,18,0.4537085438533738,0.7328611326295997
SpectralClustering,5,19,0.45388871416325266,0.7309184251723504
SpectralClustering,5,20,0.45388871416325266,0.7309184251723478
SpectralClustering,6,1,0.33267393971171394,0.8579514833026806
SpectralClustering,6,2,0.3375631117385617,0.8512889162311513
SpectralClustering,6,3,0.3375631117385617,0.8512889162311513
SpectralClustering,6,4,0.3375631117385617,0.8512889162311513
SpectralClustering,6,5,0.33285411002159276,0.8563325604216364
SpectralClustering,6,6,0.32848748712458653,0.8641561553135088
SpectralClustering,6,7,0.3375631117385617,0.8512889162311534
SpectralClustering,6,8,0.3377432820484405,0.8496699933501103
SpectralClustering,6,9,0.3377432820484405,0.8496699933501092
SpectralClustering,6,10,0.3375631117385617,0.851288916231156
SpectralClustering,6,11,0.3375631117385617,0.8512889162311513
SpectralClustering,6,12,0.3283485629633206,0.8267921100860313
SpectralClustering,6,13,0.3283485629633206,0.8267921100860313
SpectralClustering,6,14,0.3375631117385617,0.8512889162311513
SpectralClustering,6,15,0.3375631117385617,0.8512889162311534
SpectralClustering,6,16,0.33285411002159276,0.8563325604216386
SpectralClustering,6,17,0.3375631117385617,0.8512889162311513
SpectralClustering,6,18,0.3352643784555863,0.8529161983559127
SpectralClustering,6,19,0.3375631117385617,0.8512889162311513
SpectralClustering,6,20,0.3377432820484405,0.8496699933501114
SpectralClustering,7,1,0.30384343485412707,0.9879145431283348
SpectralClustering,7,2,0.29472151930667206,0.9834989902289983
SpectralClustering,7,3,0.30143630687656564,0.9908428534703847
SpectralClustering,7,4,0.29743939612121817,0.9843972589828857
SpectralClustering,7,5,0.3062934974198135,0.9894593841002807
SpectralClustering,7,6,0.28552376687221737,0.8907526638292252
SpectralClustering,7,7,0.29743939612121817,0.9843972589828857
SpectralClustering,7,8,0.30877088509768297,0.986676922666737
SpectralClustering,7,9,0.2856588443010978,0.9945280522995885
SpectralClustering,7,10,0.29472151930667206,0.9834989902289983
SpectralClustering,7,11,0.2922441316288026,0.9862814516625432
SpectralClustering,7,12,0.30388636944225206,0.9923876944423305
SpectralClustering,7,13,0.29743939612121817,0.984397258982885
SpectralClustering,7,14,0.30632082253199655,0.9851320816947927
SpectralClustering,7,15,0.29255488046578726,0.9901080307584775
SpectralClustering,7,16,0.30632082253199655,0.9851320816947898
SpectralClustering,7,17,0.29472151930667206,0.9834989902289983
SpectralClustering,7,18,0.2904082825276483,0.8850418920536304
SpectralClustering,7,19,0.2856588443010978,0.9945280522995885
SpectralClustering,7,20,0.32836675993078057,0.9317506050916995
SpectralClustering,8,1,0.3428783614670454,0.9169052433120137
SpectralClustering,8,2,0.3428783614670454,0.9169052433120136
SpectralClustering,8,3,0.3404009737891759,0.9193398970663628
SpectralClustering,8,4,0.3428783614670454,0.9169052433120137
SpectralClustering,8,5,0.3274036870032725,0.9493685592748855
SpectralClustering,8,6,0.33646636200884683,0.9397181299631189
SpectralClustering,8,7,0.33566528960860237,0.931215764866391
SpectralClustering,8,8,0.3428783614670454,0.9169052433120136
SpectralClustering,8,9,0.3382050032298008,0.9272088446644606
SpectralClustering,8,10,0.33158184635341587,0.9447150552667616
SpectralClustering,8,11,0.3356462708026259,0.9339113861318512
SpectralClustering,8,12,0.3428783614670454,0.9169052433120135
SpectralClustering,8,13,0.3428783614670454,0.9169052433120136
SpectralClustering,8,14,0.3428783614670454,0.9169052433120135
SpectralClustering,8,15,0.33851412887219223,0.9401565845741261
SpectralClustering,8,16,0.3379938458116145,0.9219021686156563
SpectralClustering,8,17,0.333267996971166,0.9434356983478671
SpectralClustering,8,18,0.3428783614670454,0.9169052433120136
SpectralClustering,8,19,0.33753010830305374,0.9274184562325019
SpectralClustering,8,20,0.3428783614670454,0.9169052433120136
SpectralClustering,9,1,0.3318381908078852,0.8961515918319201
SpectralClustering,9,2,0.3367227064633161,0.8917098804509018
SpectralClustering,9,3,0.3327354805368129,0.8907362240346498
SpectralClustering,9,4,0.3367227064633161,0.891709880450905
SpectralClustering,9,5,0.3327354805368129,0.890736224034649
SpectralClustering,9,6,0.3449653337294825,0.8836684690203482
SpectralClustering,9,7,0.3517662524219071,0.8710824206925795
SpectralClustering,9,8,0.34688173676647616,0.8755241320735953
SpectralClustering,9,9,0.3303283525592515,0.8930137987451321
SpectralClustering,9,10,0.34152680839903915,0.8191842338640711
SpectralClustering,9,11,0.3327354805368129,0.890736224034649
SpectralClustering,9,12,0.3327354805368129,0.890736224034649
SpectralClustering,9,13,0.3352128682146825,0.8885720873641164
SpectralClustering,9,14,0.3367227064633161,0.8917098804509043
SpectralClustering,9,15,0.3261501932091081,0.8971502467523536
SpectralClustering,9,16,0.3352128682146825,0.8885720873641163
SpectralClustering,9,17,0.3352128682146825,0.8885720873641163
SpectralClustering,9,18,0.3352128682146825,0.8885720873641141
SpectralClustering,9,19,0.3303283525592515,0.8930137987451323
SpectralClustering,9,20,0.3457469014672757,0.8843533051389998
SpectralClustering,10,1,0.33290273209366006,0.9035305240649233
SpectralClustering,10,2,0.3300498290247453,0.8892540921948177
SpectralClustering,10,3,0.3325272167026148,0.8873063691913403
SpectralClustering,10,4,0.32384005708808566,0.9112508675143369
SpectralClustering,10,5,0.33603897364331003,0.9111611068746406
SpectralClustering,10,6,0.3390172142188516,0.8997184002442795
SpectralClustering,10,7,0.3304350857504896,0.8743773144911972
SpectralClustering,10,8,0.32726775290899685,0.9031192470834288
SpectralClustering,10,9,0.32801821643822915,0.9075280643078376
SpectralClustering,10,10,0.3360928816462791,0.8803205494728065
SpectralClustering,10,11,0.3257876072640978,0.869652317702674
SpectralClustering,10,12,0.330613608151562,0.8947456101933696
SpectralClustering,10,13,0.32486062493143547,0.9051690643228717
SpectralClustering,10,14,0.33290273209366006,0.9035305240649254
SpectralClustering,10,15,0.32974514058686644,0.9011715240799466
